Customer_ID;Date_purchase;m
540;30/09/2014;201
540;20/11/2014;182
541;01/11/2014;759
541;17/10/2014;75
541;17/07/2014;835
541;07/11/2014;37
541;16/10/2014;949
541;15/08/2014;228
541;08/11/2014;341
541;11/09/2014;607
541;17/07/2014;721
541;12/08/2014;645
541;10/08/2014;417
541;28/09/2014;759
541;17/09/2014;607
541;07/08/2014;266
541;25/10/2014;759
541;31/10/2014;797
541;15/11/2014;797
541;16/11/2014;1140
542;25/10/2014;581
542;10/09/2014;357
542;03/09/2014;514
542;29/07/2014;290
542;12/11/2014;290
543;26/07/2014;279
543;30/07/2014;75
543;29/07/2014;139
543;28/07/2014;279
543;28/07/2014;107
543;26/07/2014;311
543;26/07/2014;171
543;26/07/2014;64
543;31/07/2014;118
543;31/07/2014;236
543;29/07/2014;48
543;28/07/2014;161
543;31/07/2014;128
543;29/07/2014;85
543;29/07/2014;183
543;29/07/2014;193
543;28/07/2014;279
543;31/07/2014;40
544;17/12/2014;177
545;15/08/2014;265
545;15/07/2014;265
545;26/07/2014;146
545;02/08/2014;155
545;07/08/2014;173
545;02/09/2014;36
546;14/07/2014;127
546;19/08/2014;85
546;19/09/2014;361
547;22/08/2014;492
547;23/08/2014;98
548;02/10/2014;580
548;26/07/2014;58
548;16/09/2014;406
548;25/08/2014;348
548;06/10/2014;290
548;10/08/2014;1276
548;15/07/2014;1044
548;08/10/2014;1219
548;23/09/2014;812
548;13/10/2014;1044
548;24/10/2014;638
549;07/09/2014;560
549;29/08/2014;700
549;10/10/2014;244
549;05/08/2014;279
549;21/07/2014;1014
549;23/07/2014;804
549;29/09/2014;944
549;18/10/2014;909
551;15/10/2014;195
551;20/11/2014;390
552;07/10/2014;215
552;20/11/2014;157
552;08/11/2014;229
552;09/10/2014;243
552;13/12/2014;71
552;14/10/2014;58
552;12/10/2014;344
552;05/12/2014;243
552;14/11/2014;372
552;28/10/2014;387
552;26/10/2014;157
552;15/10/2014;36
552;16/12/2014;315
553;10/09/2014;127
555;24/08/2014;1423
555;03/09/2014;284
555;21/09/2014;1423
555;14/10/2014;1091
555;24/09/2014;427
555;01/10/2014;332
555;26/09/2014;1186
555;17/10/2014;522
555;22/09/2014;855
555;12/10/2014;1044
555;12/09/2014;806
555;06/09/2014;47
555;29/09/2014;949
555;27/09/2014;47
555;29/10/2014;332
556;26/09/2014;119
556;11/10/2014;96
557;19/08/2014;116
557;10/11/2014;369
557;22/08/2014;194
557;10/10/2014;467
557;18/11/2014;467
557;05/12/2014;565
557;28/08/2014;77
557;30/10/2014;583
557;04/09/2014;233
557;26/11/2014;77
557;25/10/2014;389
557;08/09/2014;194
557;02/11/2014;252
557;21/09/2014;59
557;01/10/2014;155
557;27/09/2014;525
557;29/08/2014;583
557;22/08/2014;46
557;10/12/2014;369
558;27/09/2014;274
558;03/10/2014;915
558;04/11/2014;1372
558;10/10/2014;366
558;01/10/2014;1189
558;05/10/2014;366
558;23/11/2014;915
560;08/08/2014;627
560;14/08/2014;2021
560;22/07/2014;418
560;01/09/2014;1881
560;23/08/2014;766
560;23/11/2014;487
562;13/07/2014;149
562;23/07/2014;255
562;13/08/2014;319
562;05/07/2014;638
562;13/09/2014;532
562;07/09/2014;532
562;05/08/2014;468
562;14/09/2014;319
562;26/08/2014;191
562;02/10/2014;42
562;13/07/2014;511
562;07/10/2014;170
563;14/08/2014;637
563;05/12/2014;1012
563;22/07/2014;525
563;04/08/2014;562
563;07/11/2014;37
563;20/07/2014;412
563;12/12/2014;675
564;28/09/2014;1848
564;18/07/2014;132
564;22/10/2014;1782
564;25/09/2014;1123
564;25/10/2014;1452
565;05/09/2014;1279
566;21/08/2014;805
566;08/09/2014;134
566;15/07/2014;179
566;21/08/2014;447
566;08/09/2014;939
567;04/07/2014;270
568;05/09/2014;1279
4444;05/09/2014;27000
569;10/10/2014;564
570;18/08/2014;340
570;29/10/2014;256
570;10/09/2014;340
570;20/11/2014;340
571;08/09/2014;71
571;29/11/2014;297
571;15/10/2014;112
571;09/11/2014;184
571;08/10/2014;153
571;06/07/2014;214
571;30/08/2014;204
571;29/11/2014;286
572;12/08/2014;309
572;26/09/2014;103
572;02/08/2014;297
572;27/09/2014;217
572;14/07/2014;114
572;11/10/2014;68
572;29/11/2014;48
573;10/07/2014;276
573;10/08/2014;85
573;02/08/2014;228
573;21/07/2014;228
573;02/08/2014;276
573;08/08/2014;247
573;01/07/2014;247
573;10/08/2014;123
573;01/07/2014;151
573;02/08/2014;46
573;28/07/2014;75
573;22/07/2014;266
573;20/07/2014;56
573;08/08/2014;170
573;10/07/2014;170
573;14/07/2014;37
573;13/08/2014;94
575;12/10/2014;662
575;05/12/2014;1268
575;28/12/2014;55
575;12/10/2014;551
575;15/12/2014;717
575;03/01/2015;827
575;16/10/2014;110
575;07/12/2014;1268
575;01/12/2014;386
575;02/11/2014;331
575;22/10/2014;1268
575;30/10/2014;110
575;06/12/2014;882
575;24/12/2014;773
575;03/11/2014;220
575;08/01/2015;1213
576;15/07/2014;412
576;07/07/2014;192
576;12/07/2014;440
576;15/07/2014;605
576;15/07/2014;192
576;15/07/2014;110
576;19/07/2014;302
577;28/11/2014;405
578;20/10/2014;725
578;07/09/2014;494
578;02/09/2014;395
578;11/10/2014;330
578;23/08/2014;65
578;10/09/2014;330
578;10/09/2014;791
578;07/10/2014;659
578;27/10/2014;923
579;05/11/2014;83
579;18/10/2014;796
579;01/12/2014;712
579;02/08/2014;838
579;11/09/2014;880
579;23/09/2014;670
579;20/10/2014;670
579;25/11/2014;251
579;09/07/2014;377
579;24/10/2014;336
579;12/08/2014;209
579;01/12/2014;419
579;04/07/2014;1048
579;06/09/2014;1089
579;16/12/2014;83
581;11/08/2014;78
581;11/08/2014;52
581;13/08/2014;157
581;11/08/2014;394
581;12/08/2014;762
581;13/08/2014;210
581;11/08/2014;657
581;11/08/2014;630
581;12/08/2014;341
581;12/08/2014;210
581;12/08/2014;157
581;12/08/2014;183
581;12/08/2014;788
581;12/08/2014;183
581;13/08/2014;683
582;05/10/2014;531
583;23/09/2014;411
583;03/10/2014;137
583;30/09/2014;451
583;01/10/2014;274
583;12/10/2014;333
583;30/09/2014;352
583;10/10/2014;137
583;22/10/2014;529
583;19/10/2014;117
583;25/09/2014;176
583;24/09/2014;313
583;01/10/2014;254
583;02/10/2014;411
583;26/10/2014;529
583;19/10/2014;78
583;24/09/2014;470
583;03/11/2014;432
584;24/08/2014;645
584;31/08/2014;531
584;26/07/2014;380
584;26/09/2014;493
584;02/07/2014;1025
584;13/09/2014;835
584;02/07/2014;569
584;05/07/2014;949
584;22/10/2014;569
584;01/09/2014;797
584;07/10/2014;75
584;21/07/2014;569
584;29/07/2014;113
584;18/10/2014;266
584;01/12/2014;266
584;02/12/2014;1101
584;20/11/2014;417
584;05/12/2014;417
585;21/08/2014;1157
585;24/08/2014;889
585;25/08/2014;267
585;26/08/2014;44
585;24/08/2014;133
585;22/08/2014;311
585;23/08/2014;934
585;22/08/2014;845
585;26/08/2014;133
585;25/08/2014;845
585;26/08/2014;845
585;24/08/2014;756
585;26/08/2014;1245
586;08/08/2014;153
586;24/08/2014;153
586;15/08/2014;1535
586;20/08/2014;359
586;13/08/2014;921
586;10/08/2014;716
586;02/09/2014;307
586;23/08/2014;409
586;28/08/2014;1331
586;30/08/2014;1177
586;18/08/2014;359
586;22/08/2014;1535
586;02/09/2014;51
587;05/10/2014;531
588;11/09/2014;241
588;13/11/2014;32
588;25/10/2014;160
588;23/11/2014;233
588;18/09/2014;208
588;25/11/2014;233
588;15/09/2014;32
588;13/12/2014;120
589;01/11/2014;197
589;11/01/2015;328
591;05/12/2014;115
592;17/12/2014;115
593;22/10/2014;391
593;23/10/2014;281
593;02/11/2014;31
593;24/10/2014;234
593;11/11/2014;453
593;27/10/2014;125
593;13/11/2014;375
593;12/11/2014;469
593;14/11/2014;406
593;29/10/2014;93
593;30/10/2014;453
593;11/11/2014;391
593;12/11/2014;171
593;11/11/2014;109
593;14/11/2014;437
593;16/11/2014;78
593;10/11/2014;281
593;16/11/2014;437
594;30/08/2014;93
594;06/10/2014;125
594;03/10/2014;125
594;19/10/2014;156
595;24/09/2014;720
595;24/09/2014;360
595;02/10/2014;180
596;03/07/2014;1340
596;11/09/2014;492
596;25/08/2014;134
596;01/07/2014;492
596;13/08/2014;358
596;14/07/2014;358
596;05/09/2014;1340
596;26/09/2014;402
597;10/07/2014;738
597;05/07/2014;553
597;18/08/2014;711
597;08/11/2014;448
597;10/11/2014;369
598;08/07/2014;637
598;26/07/2014;95
598;26/07/2014;828
598;01/09/2014;765
598;12/07/2014;573
598;14/08/2014;892
598;29/08/2014;669
598;25/07/2014;255
598;11/07/2014;382
598;13/07/2014;828
598;29/08/2014;924
598;28/08/2014;765
598;01/08/2014;765
598;31/07/2014;160
598;02/08/2014;924
598;27/08/2014;765
598;15/08/2014;127
598;11/09/2014;127
599;22/12/2014;111
599;23/07/2014;1040
599;08/11/2014;371
599;09/11/2014;928
599;15/09/2014;631
599;01/08/2014;706
599;30/10/2014;297
599;30/11/2014;631
599;20/09/2014;37
599;10/10/2014;1003
599;08/11/2014;74
599;06/10/2014;668
599;09/08/2014;260
599;06/11/2014;743
599;17/10/2014;706
599;26/12/2014;297
600;22/09/2014;325
600;07/10/2014;162
600;03/09/2014;305
600;03/08/2014;162
600;25/08/2014;549
600;02/09/2014;244
600;31/07/2014;284
600;29/10/2014;183
601;18/11/2014;343
601;09/10/2014;71
601;30/08/2014;57
601;27/10/2014;71
601;01/09/2014;300
601;26/08/2014;300
601;12/08/2014;372
601;11/09/2014;42
601;02/10/2014;143
601;29/11/2014;386
601;26/07/2014;71
601;11/12/2014;315
602;18/09/2014;960
602;28/11/2014;35
602;07/09/2014;249
602;29/09/2014;960
602;11/08/2014;569
602;05/11/2014;534
602;23/12/2014;676
603;25/10/2014;148
603;25/07/2014;180
603;19/09/2014;245
603;25/10/2014;294
603;26/08/2014;163
603;26/09/2014;376
603;12/11/2014;311
604;09/12/2014;40
604;09/12/2014;36
604;26/12/2014;45
604;23/12/2014;104
604;10/12/2014;104
604;19/12/2014;48
604;27/12/2014;108
604;29/12/2014;36
605;18/09/2014;116
605;17/11/2014;540
605;03/11/2014;328
605;01/10/2014;579
605;13/09/2014;77
605;15/10/2014;386
605;15/08/2014;212
605;18/10/2014;57
605;15/11/2014;483
605;23/08/2014;521
605;16/12/2014;57
606;22/09/2014;220
606;07/10/2014;541
606;02/10/2014;380
606;02/11/2014;600
606;16/10/2014;180
606;28/09/2014;220
606;28/09/2014;360
606;30/09/2014;80
606;17/10/2014;400
606;18/10/2014;220
606;26/09/2014;541
606;15/11/2014;561
607;15/10/2014;384
607;10/12/2014;36
607;28/07/2014;439
607;16/09/2014;366
607;10/12/2014;348
608;29/09/2014;362
608;26/10/2014;362
608;07/10/2014;507
608;20/10/2014;362
608;02/10/2014;44
608;15/10/2014;362
608;30/10/2014;218
608;03/10/2014;362
608;16/11/2014;724
608;07/11/2014;265
608;28/10/2014;603
608;11/10/2014;459
608;04/10/2014;386
608;19/11/2014;48
609;19/11/2014;117
609;21/11/2014;117
609;20/11/2014;58
609;21/11/2014;117
610;21/07/2014;232
610;08/11/2014;81
610;28/09/2014;348
610;01/10/2014;301
610;23/07/2014;81
610;11/11/2014;232
610;15/11/2014;93
611;18/10/2014;210
611;04/09/2014;36
611;16/07/2014;91
611;01/09/2014;201
611;07/09/2014;82
611;03/07/2014;109
611;19/10/2014;100
612;27/09/2014;1018
612;24/12/2014;954
612;27/07/2014;1463
612;23/07/2014;1399
612;09/10/2014;318
612;29/07/2014;890
612;24/08/2014;1526
612;20/10/2014;508
612;25/12/2014;699
612;28/10/2014;508
612;03/01/2015;254
613;05/08/2014;882
613;02/10/2014;126
614;07/07/2014;46
614;10/07/2014;77
615;28/09/2014;701
615;15/08/2014;669
615;06/07/2014;861
615;06/10/2014;701
615;23/08/2014;287
615;29/09/2014;861
615;15/08/2014;893
615;08/08/2014;510
615;26/10/2014;701
615;22/07/2014;127
615;29/09/2014;829
615;06/07/2014;765
615;29/08/2014;925
615;09/09/2014;191
615;07/11/2014;319
616;28/07/2014;599
616;29/07/2014;180
616;05/07/2014;519
616;08/07/2014;379
616;12/07/2014;99
616;31/07/2014;319
617;07/10/2014;250
617;21/08/2014;35
617;24/10/2014;117
618;06/07/2014;465
618;03/09/2014;698
619;16/07/2014;1409
619;14/08/2014;704
619;31/10/2014;1832
619;21/11/2014;1620
621;14/09/2014;159
621;10/11/2014;95
622;26/08/2014;630
622;08/11/2014;829
622;28/10/2014;630
622;06/11/2014;563
622;12/10/2014;298
622;23/11/2014;464
622;02/10/2014;198
622;08/09/2014;762
622;10/11/2014;298
622;25/09/2014;265
622;27/08/2014;397
622;27/08/2014;331
622;22/11/2014;928
622;31/08/2014;696
622;13/10/2014;99
622;06/09/2014;563
622;27/09/2014;895
622;14/10/2014;994
622;27/11/2014;165
623;05/07/2014;86
623;27/08/2014;335
623;12/08/2014;223
623;20/08/2014;99
623;25/09/2014;273
623;10/10/2014;49
625;29/07/2014;174
625;17/08/2014;294
625;02/09/2014;119
626;08/07/2014;178
626;01/07/2014;165
626;09/11/2014;59
627;04/10/2014;151
627;17/07/2014;184
627;09/10/2014;205
627;06/10/2014;48
627;13/10/2014;228
628;15/07/2014;324
628;19/07/2014;426
628;04/07/2014;32
628;01/08/2014;426
628;02/08/2014;223
628;31/07/2014;344
628;29/07/2014;305
628;23/07/2014;121
628;22/07/2014;101
628;03/08/2014;121
629;30/08/2014;48
629;12/12/2014;76
629;27/09/2014;186
629;12/12/2014;179
629;16/09/2014;34
629;07/12/2014;144
629;25/09/2014;172
629;23/09/2014;131
629;02/11/2014;172
629;06/01/2015;82
630;07/07/2014;133
630;07/09/2014;240
631;02/07/2014;198
631;06/07/2014;145
632;28/08/2014;234
632;09/08/2014;330
632;13/08/2014;262
632;19/08/2014;207
632;22/08/2014;399
632;10/09/2014;207
632;28/07/2014;234
632;02/07/2014;275
632;17/07/2014;35
632;23/09/2014;193
633;19/09/2014;474
633;05/07/2014;292
633;10/07/2014;439
633;13/08/2014;219
633;12/12/2014;987
633;28/07/2014;511
633;18/10/2014;182
633;25/11/2014;840
633;18/12/2014;36
633;26/12/2014;730
634;11/10/2014;213
634;31/10/2014;160
635;02/09/2014;620
635;10/08/2014;36
635;19/07/2014;192
635;14/07/2014;363
635;27/11/2014;406
637;25/09/2014;813
637;18/09/2014;1502
637;04/10/2014;813
637;02/10/2014;688
637;18/10/2014;1315
638;30/10/2014;277
638;11/11/2014;29
638;08/11/2014;59
638;12/11/2014;49
638;02/11/2014;44
638;08/11/2014;248
638;20/11/2014;128
638;12/11/2014;188
638;06/11/2014;30
638;20/11/2014;198
639;06/08/2014;1085
639;15/09/2014;1303
639;14/07/2014;781
639;13/09/2014;781
639;26/08/2014;998
639;06/08/2014;130
639;22/09/2014;43
640;07/08/2014;183
640;03/12/2014;55
641;30/07/2014;38
641;26/10/2014;135
641;04/12/2014;174
642;18/10/2014;30
642;18/07/2014;103
642;17/12/2014;171
644;11/08/2014;104
644;10/07/2014;192
644;23/08/2014;122
644;29/07/2014;524
644;12/07/2014;174
644;06/10/2014;385
644;06/11/2014;315
645;23/09/2014;1206
645;17/10/2014;915
645;28/08/2014;873
645;01/11/2014;457
645;04/08/2014;748
645;03/11/2014;665
646;20/12/2014;44
646;22/12/2014;137
646;21/12/2014;63
646;20/12/2014;361
646;21/12/2014;149
646;23/12/2014;137
646;23/12/2014;274
646;24/12/2014;286
646;22/12/2014;137
646;21/12/2014;374
646;21/12/2014;249
646;24/12/2014;212
648;01/11/2014;309
648;21/11/2014;893
648;29/11/2014;927
648;02/12/2014;481
648;10/11/2014;515
648;03/12/2014;378
648;18/11/2014;927
648;11/11/2014;481
648;09/12/2014;859
648;15/12/2014;652
648;03/11/2014;688
648;03/12/2014;274
648;12/12/2014;550
648;09/12/2014;240
648;10/12/2014;240
648;11/11/2014;652
648;10/12/2014;309
648;13/11/2014;274
648;20/12/2014;240
649;15/08/2014;645
649;26/09/2014;681
649;14/09/2014;394
649;24/11/2014;895
649;02/09/2014;71
649;17/09/2014;501
649;16/11/2014;251
649;03/10/2014;574
649;03/11/2014;1075
649;30/10/2014;931
649;22/11/2014;645
649;12/11/2014;394
649;17/08/2014;71
649;22/10/2014;322
649;09/12/2014;645
649;25/10/2014;394
649;17/09/2014;824
649;01/12/2014;322
649;09/12/2014;179
650;26/12/2014;298
651;09/11/2014;126
651;16/08/2014;283
651;20/10/2014;283
651;29/07/2014;78
651;15/07/2014;224
651;28/07/2014;97
651;14/08/2014;58
651;13/07/2014;97
651;05/12/2014;214
651;01/11/2014;117
651;24/12/2014;39
652;20/10/2014;386
652;13/07/2014;32
652;11/10/2014;238
652;28/09/2014;89
652;15/09/2014;282
652;24/08/2014;371
652;03/10/2014;327
652;14/10/2014;327
652;15/09/2014;133
652;12/10/2014;356
652;08/08/2014;163
652;19/08/2014;282
652;29/07/2014;178
652;24/09/2014;44
652;20/09/2014;223
652;10/10/2014;46
652;29/09/2014;163
652;20/10/2014;297
653;28/08/2014;94
653;04/10/2014;423
653;12/10/2014;172
653;08/08/2014;391
653;31/08/2014;235
653;29/09/2014;62
653;21/09/2014;47
653;19/08/2014;314
653;28/09/2014;78
653;12/10/2014;251
654;17/08/2014;81
654;19/09/2014;529
654;28/09/2014;487
654;01/09/2014;183
654;12/10/2014;406
654;24/09/2014;467
654;15/09/2014;203
654;27/09/2014;467
654;16/09/2014;121
654;17/08/2014;365
654;13/10/2014;121
655;07/11/2014;559
655;28/09/2014;678
655;15/09/2014;1198
655;21/10/2014;39
655;09/09/2014;998
655;07/08/2014;798
655;05/07/2014;279
655;10/12/2014;758
656;04/12/2014;87
657;22/09/2014;252
657;19/08/2014;288
657;11/08/2014;650
657;16/09/2014;434
657;03/07/2014;216
657;09/11/2014;1011
657;03/09/2014;1011
657;06/10/2014;361
657;15/07/2014;72
657;07/09/2014;180
657;01/09/2014;903
657;10/10/2014;794
657;24/10/2014;578
657;09/11/2014;1048
658;30/07/2014;382
658;03/09/2014;152
658;08/07/2014;274
658;18/11/2014;168
659;12/08/2014;30
659;01/09/2014;162
659;22/10/2014;96
659;08/07/2014;181
659;29/10/2014;84
660;07/01/2015;128
660;13/01/2015;146
661;08/09/2014;255
661;18/08/2014;29
661;20/08/2014;574
661;14/07/2014;191
661;12/07/2014;638
661;07/08/2014;255
661;28/09/2014;64
662;25/12/2014;796
662;26/12/2014;651
662;26/12/2014;543
662;26/12/2014;398
662;25/12/2014;398
662;25/12/2014;144
662;26/12/2014;506
662;25/12/2014;760
662;25/12/2014;543
662;26/12/2014;398
662;26/12/2014;724
662;25/12/2014;36
662;26/12/2014;579
662;27/12/2014;977
662;26/12/2014;144
662;25/12/2014;687
662;25/12/2014;905
662;27/12/2014;506
663;15/10/2014;1060
663;07/07/2014;367
663;06/11/2014;1101
663;15/11/2014;775
664;29/11/2014;676
664;17/12/2014;570
664;10/12/2014;927
664;06/12/2014;1068
664;05/12/2014;605
664;12/12/2014;356
664;03/12/2014;1068
664;11/12/2014;71
664;29/11/2014;534
664;05/12/2014;178
664;22/12/2014;463
665;08/11/2014;370
665;23/12/2014;46
665;09/11/2014;114
665;10/12/2014;127
665;08/01/2015;267
665;17/12/2014;46
665;09/12/2014;114
665;10/12/2014;102
665;22/11/2014;318
665;21/12/2014;216
665;21/12/2014;382
665;09/01/2015;229
666;25/07/2014;111
666;18/10/2014;74
666;04/10/2014;32
666;25/08/2014;186
666;07/11/2014;111
666;20/11/2014;111
666;13/08/2014;62
666;22/11/2014;322
667;25/08/2014;106
667;16/07/2014;42
667;06/11/2014;86
667;19/07/2014;224
667;28/07/2014;234
667;17/10/2014;138
667;28/08/2014;128
667;06/11/2014;74
668;04/10/2014;88
670;04/10/2014;94
671;04/11/2014;372
671;04/10/2014;694
671;26/09/2014;322
671;11/09/2014;372
671;09/09/2014;322
671;24/09/2014;124
671;29/08/2014;645
671;24/07/2014;41
671;13/10/2014;198
671;15/10/2014;124
671;15/08/2014;37
671;21/10/2014;670
671;07/11/2014;49
672;08/07/2014;908
672;19/08/2014;1263
672;06/07/2014;1010
672;22/11/2014;252
672;24/12/2014;1263
673;07/10/2014;775
673;04/07/2014;1356
673;08/10/2014;1163
673;03/10/2014;1453
673;14/07/2014;1453
673;22/09/2014;1017
673;15/09/2014;339
673;03/10/2014;339
673;14/10/2014;290
674;09/08/2014;357
674;21/10/2014;811
674;23/08/2014;941
674;22/10/2014;909
674;14/08/2014;194
674;01/09/2014;194
674;08/09/2014;130
674;12/07/2014;779
674;03/12/2014;973
674;26/10/2014;98
674;23/08/2014;357
674;04/12/2014;616
674;19/11/2014;130
674;08/12/2014;585
674;07/11/2014;519
674;03/09/2014;454
674;26/12/2014;747
675;20/09/2014;141
675;30/10/2014;177
675;15/12/2014;35
675;21/12/2014;88
675;05/12/2014;239
675;14/11/2014;97
675;27/10/2014;186
675;21/09/2014;203
675;15/12/2014;106
675;09/10/2014;248
675;01/10/2014;44
675;14/11/2014;221
675;02/12/2014;79
675;29/12/2014;230
676;10/11/2014;945
676;17/11/2014;945
676;23/11/2014;78
676;10/11/2014;748
676;12/11/2014;473
676;15/11/2014;78
676;16/11/2014;907
676;17/11/2014;866
676;23/11/2014;788
676;15/11/2014;473
676;15/11/2014;197
676;19/11/2014;394
676;15/11/2014;197
676;21/11/2014;1182
676;20/11/2014;1024
676;20/11/2014;157
676;17/11/2014;39
676;24/11/2014;118
677;06/09/2014;679
677;12/07/2014;424
677;21/07/2014;1189
677;11/10/2014;594
677;14/10/2014;298
678;06/08/2014;909
678;03/10/2014;808
678;18/08/2014;673
678;31/10/2014;774
678;30/08/2014;134
678;07/08/2014;538
678;13/11/2014;708
678;18/11/2014;34
678;17/10/2014;943
678;29/10/2014;606
678;05/10/2014;572
678;20/09/2014;471
678;10/09/2014;101
678;23/11/2014;1010
678;08/11/2014;68
678;04/11/2014;538
678;01/12/2014;640
679;20/12/2014;253
680;13/01/2015;381
680;17/09/2014;105
680;12/12/2014;263
680;11/08/2014;237
680;03/08/2014;276
680;30/07/2014;171
680;02/11/2014;394
680;30/07/2014;289
680;13/01/2015;29
681;14/07/2014;109
681;26/12/2014;219
682;22/07/2014;127
682;22/11/2014;127
683;02/08/2014;58
683;01/10/2014;232
683;17/08/2014;82
683;04/08/2014;58
683;05/09/2014;313
683;12/10/2014;46
683;16/08/2014;325
683;24/08/2014;46
683;20/09/2014;325
683;01/09/2014;82
683;28/08/2014;127
683;16/10/2014;209
683;11/10/2014;40
683;07/11/2014;209
684;08/11/2014;159
684;22/11/2014;95
685;01/09/2014;34
685;18/07/2014;260
685;10/08/2014;452
685;09/08/2014;434
685;26/07/2014;260
685;06/07/2014;521
685;10/08/2014;40
685;26/09/2014;452
685;13/08/2014;52
685;28/07/2014;295
685;10/09/2014;226
685;12/07/2014;52
685;11/07/2014;69
685;06/08/2014;452
685;12/10/2014;260
686;07/10/2014;99
686;20/10/2014;149
686;11/10/2014;120
686;22/10/2014;40
686;16/10/2014;99
686;23/10/2014;135
686;17/10/2014;78
686;11/10/2014;199
686;23/10/2014;64
687;23/12/2014;249
688;09/12/2014;82
688;03/11/2014;316
688;22/10/2014;46
688;01/10/2014;246
688;03/07/2014;129
688;24/07/2014;316
688;29/10/2014;117
688;08/01/2015;70
689;15/09/2014;293
689;25/10/2014;226
689;02/11/2014;181
689;11/09/2014;226
689;24/08/2014;45
689;30/09/2014;45
689;02/07/2014;135
689;27/12/2014;169
690;13/09/2014;1106
690;04/12/2014;510
690;13/12/2014;297
690;17/09/2014;127
690;15/09/2014;1233
690;11/10/2014;1106
690;28/11/2014;595
690;25/10/2014;978
690;25/10/2014;212
690;24/12/2014;1276
691;02/08/2014;123
691;13/07/2014;70
691;02/07/2014;70
691;27/10/2014;370
691;05/10/2014;511
691;26/08/2014;335
691;24/10/2014;141
691;12/07/2014;264
691;10/12/2014;388
692;08/08/2014;777
692;14/10/2014;962
692;08/10/2014;629
692;26/09/2014;370
692;23/09/2014;703
692;09/10/2014;222
692;02/11/2014;259
692;14/11/2014;370
692;10/09/2014;444
692;11/11/2014;629
692;15/08/2014;851
692;20/10/2014;555
692;14/10/2014;999
692;24/10/2014;111
692;26/09/2014;851
692;14/12/2014;777
693;12/07/2014;151
693;14/07/2014;266
693;26/07/2014;44
693;25/07/2014;62
693;11/08/2014;248
695;17/12/2014;100
697;16/10/2014;95
698;15/08/2014;111
699;26/12/2014;68
700;25/07/2014;218
700;27/08/2014;109
700;19/09/2014;123
700;25/08/2014;395
700;12/08/2014;204
700;21/08/2014;36
700;11/09/2014;259
700;27/08/2014;301
700;07/10/2014;40
701;27/08/2014;61
701;30/11/2014;123
702;10/11/2014;192
703;26/12/2014;545
703;20/11/2014;46
703;12/08/2014;397
703;02/01/2015;397
704;14/12/2014;30
704;18/09/2014;194
704;13/09/2014;82
704;17/09/2014;186
704;08/11/2014;135
704;27/12/2014;82
704;13/08/2014;31
704;18/12/2014;52
704;06/07/2014;44
704;04/09/2014;201
704;31/12/2014;74
704;02/01/2015;119
705;03/10/2014;627
705;08/10/2014;198
705;03/10/2014;495
705;08/10/2014;231
705;06/10/2014;66
705;03/10/2014;264
705;08/10/2014;990
705;09/10/2014;660
705;10/10/2014;99
705;09/10/2014;760
705;08/10/2014;792
705;10/10/2014;363
705;05/10/2014;957
705;05/10/2014;694
705;06/10/2014;99
705;10/10/2014;858
705;05/10/2014;264
705;08/10/2014;66
705;10/10/2014;957
706;10/11/2014;141
707;19/11/2014;461
707;24/11/2014;434
707;11/12/2014;515
707;15/12/2014;569
707;06/12/2014;651
707;28/11/2014;41
707;06/12/2014;705
707;28/11/2014;325
707;28/11/2014;515
707;15/12/2014;190
708;21/11/2014;878
708;18/07/2014;1112
708;26/10/2014;1053
708;12/09/2014;995
708;28/12/2014;1287
709;03/08/2014;73
709;30/10/2014;132
710;21/11/2014;264
710;18/07/2014;173
710;02/07/2014;218
710;23/11/2014;29
710;07/11/2014;173
710;01/10/2014;191
710;02/07/2014;228
710;22/07/2014;218
710;26/07/2014;64
710;26/12/2014;72
711;09/08/2014;305
711;10/09/2014;339
711;14/08/2014;170
711;29/10/2014;713
711;20/10/2014;781
711;16/11/2014;543
711;05/07/2014;509
711;16/11/2014;917
711;10/10/2014;237
711;10/07/2014;679
711;21/07/2014;713
711;13/09/2014;237
711;21/07/2014;305
711;20/11/2014;475
712;22/12/2014;241
712;23/09/2014;220
712;16/11/2014;199
712;22/08/2014;94
712;22/08/2014;314
712;09/07/2014;52
712;13/10/2014;293
712;29/11/2014;283
712;16/09/2014;157
712;28/12/2014;104
715;06/09/2014;121
715;24/09/2014;161
715;28/07/2014;94
715;25/07/2014;121
715;12/08/2014;47
715;19/08/2014;148
715;17/07/2014;168
715;13/09/2014;47
715;17/08/2014;196
715;30/09/2014;134
716;24/12/2014;195
717;22/11/2014;742
717;23/11/2014;1205
717;23/11/2014;185
717;24/11/2014;185
717;26/11/2014;185
717;23/11/2014;1252
717;24/11/2014;1205
717;27/11/2014;139
717;26/11/2014;185
717;26/11/2014;47
717;27/11/2014;1205
717;25/11/2014;370
717;26/11/2014;649
717;24/11/2014;510
717;22/11/2014;185
717;30/11/2014;1112
718;14/08/2014;112
718;05/07/2014;119
718;03/08/2014;210
718;19/10/2014;189
718;26/10/2014;49
718;24/11/2014;196
718;19/08/2014;203
718;22/10/2014;112
718;25/07/2014;49
718;02/12/2014;210
719;01/08/2014;41
719;15/08/2014;246
719;12/08/2014;39
719;17/09/2014;72
720;20/08/2014;81
720;16/08/2014;243
720;16/07/2014;105
720;12/08/2014;170
720;03/07/2014;146
720;21/08/2014;57
720;26/08/2014;105
